Position	Phoneme/s	FrequencyData	TransitionalProbability	Z-TransformedTransitionalProbability	Occurences
2	ɪ	14286,132035647	0,0253378221051207	0,857879344769912	21019
2	iː	5986,52016629283	0,0106176663230997	-0,164573312090998	8070
2	ʝ	3739,05269367932	0,00663156771600062	-0,441445185710428	5719
2	ʝː	3801,30374652558	0,00674197591459065	-0,433776302469024	4195
2	k	18350,7892587857	0,0325468806089341	1,35861596263183	27200
2	kː	13002,4476236956	0,0230610849737557	0,69973863189911	17809
2	l	27193,1323873587	0,0482296222093321	2,44792921811889	38950
2	ɭ	2405,80778929531	0,00426693030921	-0,605691395797331	3084
2	lː	22870,8604725683	0,040563659400529	1,91545631787751	32618
2	ɭː	4,03261876085072	7,15223522540965E-06	-0,901572871094151	4
2	m	11589,9032174407	0,0205558023127831	0,525723291923725	17147
2	ɱ	1293,57050893281	0,00229427107029293	-0,742711051688164	2197
2	mː	13460,3484206578	0,0238732158504877	0,756148725985726	18904
2	ɱː	147,879555647244	0,000262278541499176	-0,883851960150849	264
2	n	20013,9407146745	0,0354966388512654	1,5635042937494	29281
2	ɳ	4902,44903311807	0,00869496244124141	-0,298123100658039	6985
2	nː	18956,7422695457	0,0336215962529159	1,43326502761668	26192
2	ɳː	250,430938097218	0,000444163230697624	-0,871218365339277	328
2	ŋ	2247,05428497864	0,00398536577929363	-0,625248688937014	3827
2	ŋː	8687,97505524046	0,0154089550519431	0,168226555188737	12000
2	o	306,536806835814	0,000543672357283085	-0,864306524706212	497
2	ɵ	5853,91235084314	0,0103824736740868	-0,180909643881126	8312
2	oː	6708,32863708403	0,0118978627108442	-0,0756516853544219	10250
2	p	8361,46241439871	0,0148298536417028	0,128002539610368	13422
2	pː	3913,14827081238	0,00694034288003235	-0,419997859234271	5300
2	r	35971,6106870486	0,0637990934249276	3,52937478473092	50965
2	rː	11615,1580051151	0,0206005940951774	0,528834500635965	16595
2	s	30204,2873932869	0,0535701937286752	2,81888191861798	45569
2	ʂ	5498,88517157878	0,00975279900159757	-0,224646446084737	8125
2	sː	13556,9055209962	0,0240444691068106	0,768043868232605	17989
2	ʂː	2845,76963889771	0,00504724474634734	-0,551491251365948	4161
2	t	25695,5072791682	0,0455734407827004	2,26343254587027	37890
2	ʈ	3248,37279220552	0,00576129996101426	-0,501893430378666	4774
2	tː	9713,90855780665	0,0172285462831345	0,294614204632282	13097
2	ʈː	2920,01355681426	0,00517892343865277	-0,542344933161619	4508
2	u	231,994952815187	0,000411465246789655	-0,873489546501743	347
2	ʉ	1145,84045022204	0,0020322576759149	-0,760910335390186	1890
2	ʉ̞	265,120674558993	0,000470216883870563	-0,869408695163086	452
2	ʊ	7276,37294218636	0,0129053436381237	-0,00567270102249807	11262
2	uː	6646,03426932018	0,0117873776891034	-0,0833259046830155	9544
2	ʉː	4007,12137184286	0,00710701316633766	-0,408421047169498	5600
2	v	13440,8935697102	0,0238387108108339	0,75375202788065	19374
2	vː	326,623830440068	0,000579298615631809	-0,86183194746382	391
2	y	82,8116650332277	0,000146874411604564	-0,891867857602667	136
2	ʏ	3200,37527061832	0,00567617176393274	-0,507806380796357	4529
2	yː	2962,76152747146	0,00525474105486718	-0,537078689768328	4428
2	ø	196,319847343177	0,000348192033734103	-0,877884463631343	335
2	ø̞	2806,35883542272	0,00497734591544072	-0,556346379696806	3952
2	øː	3775,67811821626	0,00669652641084719	-0,43693319608779	5259
3	a	43046,6837109115	0,0773518872696402	3,41294530711209	54081
3	ɑ	1619,42099466715	0,00290998654072461	-0,55568753639186	2762
3	ɑː	7043,89133202993	0,0126573812727103	-0,036036231237452	9945
3	a͡u	43,3543583700333	7,79047571656802E-05	-0,706670956638616	89
3	a͡uː	76,4449599010701	0,00013736625939203	-0,703500956029431	95
3	b	12447,2935262604	0,0223669180214075	0,481596796113776	19305
3	bː	1042,61521828933	0,00187350680420208	-0,610944152406661	1488
3	ɔ	8939,69551542954	0,0160640091203851	0,145577282516178	14240
3	ɕ	1539,90963550468	0,00276711017580194	-0,56330453473339	2426
3	d	22607,5473157687	0,0406241852021955	1,45492484734337	32496
3	dː	1253,08754751941	0,00225171089521449	-0,590781405856097	1616
3	ɖ	1029,83251662174	0,00185053718115208	-0,612168704702432	1438
3	e	3080,08064801083	0,0055346900278393	-0,41575982953017	4353
3	e̞	44948,0066210557	0,0807684318842346	3,59508750170961	63084
3	eː	6284,19473284237	0,0112922594878563	-0,108813351349996	8074
3	e͡ʉ	41,8467403015767	7,51956726828872E-05	-0,706815382849513	55
3	ɛ	290,279684595296	0,000521612340459818	-0,683016100022511	617
3	ɛ̝	11175,6776122561	0,0200819129443402	0,359779028060737	15980
3	ɛː	2684,71535389763	0,00482424617887863	-0,453634880608164	3999
